city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
anuradhapura,8.35,80.3833,sri lanka,lk,lka,north central,,118302,1144764835
galle,6.03,80.24,sri lanka,lk,lka,southern,,99478,1144191486
puttalan,8.033,79.826,sri lanka,lk,lka,north western,,45661,1144219740
kandy,7.28,80.67,sri lanka,lk,lka,central,,111701,1144308408
badulla,6.9837,81.0499,sri lanka,lk,lka,uva,,47587,1144962750
trincomalee,8.569,81.233,sri lanka,lk,lka,eastern,,108420,1144417074
kilinochchi,9.4004,80.3999,sri lanka,lk,lka,northern,,103717,1144468936
batticaloa,7.717,81.7,sri lanka,lk,lka,eastern,,129222,1144464659
jaffna,9.675,80.005,sri lanka,lk,lka,northern,,250000,1144005506
bopolu,7.0667,-10.4875,liberia,lr,lbr,gbarpolu,admin,,1430414456
voinjama,8.4167,-9.75,liberia,lr,lbr,lofa,admin,26594,1430858471
robertsport,6.7533,-11.3686,liberia,lr,lbr,grand cape mount,admin,11969,1430885010
buchanan,5.9161,-10.0525,liberia,lr,lbr,grand bassa,,48315,1430177860
monrovia,6.3106,-10.8048,liberia,lr,lbr,montserrado,primary,1041000,1430477826
tubmanburg,6.8706,-10.8211,liberia,lr,lbr,bomi,admin,,1430503114
buchanan,5.8811,-10.0447,liberia,lr,lbr,grand bassa,admin,,1430478203
zwedru,6.0704,-8.13,liberia,lr,lbr,grand gedeh,admin,25678,1430130578
barclayville,4.8,-8.1667,liberia,lr,lbr,grand kru,admin,2733,1430129873
rivercess,5.465,-9.578,liberia,lr,lbr,river cess,admin,2578,1430708587
fish town,5.1974,-7.8758,liberia,lr,lbr,river gee,admin,,1430204172
gbarnga,7.0104,-9.49,liberia,lr,lbr,bong,admin,45835,1430269323
kakata,6.526,-10.349,liberia,lr,lbr,margibi,admin,33945,1430656307
sanniquellie,7.371,-8.685,liberia,lr,lbr,nimba,admin,11415,1430949102
greenville,5.0111,-9.0388,liberia,lr,lbr,sinoe,admin,10374,1430362799
bensonville,6.4333,-10.6,liberia,lr,lbr,montserrado,admin,4089,1430964557
harper,4.3754,-7.717,liberia,lr,lbr,maryland,admin,32661,1430540258
maseru,-29.3167,27.4833,lesotho,ls,lso,maseru,primary,361324,1426977668
mokhotlong,-29.291,29.078,lesotho,ls,lso,mokhotlong,admin,8809,1426785819
thaba-tseka,-29.522,28.6084,lesotho,ls,lso,thaba-tseka,admin,,1426611266
moyeni,-30.411,27.716,lesotho,ls,lso,quthing,admin,24130,1426618526
qacha's nek,-30.1154,28.6894,lesotho,ls,lso,qacha’s nek,admin,,1426361264
mafetang,-29.8166,27.25,lesotho,ls,lso,mafeteng,admin,57059,1426506047
hlotse,-28.878,28.056,lesotho,ls,lso,leribe,admin,47675,1426721246
teyateyaneng,-29.153,27.753,lesotho,ls,lso,berea,admin,5115,1426159118
mohales hoek,-30.159,27.48,lesotho,ls,lso,mohale’s hoek,admin,24992,1426343192
butha-buthe,-28.75,28.25,lesotho,ls,lso,butha-buthe,admin,16330,1426574356
klaipeda,55.7204,21.1199,lithuania,lt,ltu,klaipėdos miestas,admin,192307,1440897790
palanga,55.9203,21.071,lithuania,lt,ltu,palangos miestas,admin,,1440868798
nida,55.3086,20.9965,lithuania,lt,ltu,neringa,admin,,1440271703
kretinga,55.8888,21.2445,lithuania,lt,ltu,kretinga,admin,,1440720895
taurage,55.2522,22.2897,lithuania,lt,ltu,tauragė,admin,,1440115384
silute,55.3453,21.4733,lithuania,lt,ltu,šilutė,admin,,1440568024
rietavas,55.7271,21.9234,lithuania,lt,ltu,rietavo,admin,,1440780088
plunge,55.9077,21.8456,lithuania,lt,ltu,plungė,admin,,1440542185
silale,55.4898,22.1869,lithuania,lt,ltu,šilalė,admin,,1440106904
visaginas,55.5968,26.4398,lithuania,lt,ltu,visaginas,admin,,1440984232
zarasai,55.7322,26.2512,lithuania,lt,ltu,zarasai,admin,,1440450872
ignalina,55.3406,26.1605,lithuania,lt,ltu,ignalina,admin,,1440789779
utena,55.4976,25.5992,lithuania,lt,ltu,utena,admin,,1440298742
svencionys,55.133,26.1595,lithuania,lt,ltu,švenčionys,admin,,1440170338
rokiskis,55.9587,25.5947,lithuania,lt,ltu,rokiškis,admin,,1440918695
moletai,55.2247,25.4169,lithuania,lt,ltu,molėtai,admin,,1440110307
salcininkai,54.3086,25.3868,lithuania,lt,ltu,šalčininkai,admin,,1440401402
vilnius,54.6834,25.3166,lithuania,lt,ltu,vilniaus miestas,primary,542366,1440887149
kupiskis,55.8401,24.9803,lithuania,lt,ltu,kupiškis,admin,,1440122297
trakai,54.6399,24.936,lithuania,lt,ltu,trakai,admin,,1440324561
birzai,56.1986,24.7521,lithuania,lt,ltu,biržai,admin,,1440132489
anyksciai,55.5246,25.1066,lithuania,lt,ltu,anykščiai,admin,,1440174702
telsiai,55.9831,22.2343,lithuania,lt,ltu,telšiai,admin,,1440908000
kelme,55.6301,22.9349,lithuania,lt,ltu,kelmė,admin,,1440476751
marijampole,54.5599,23.3541,lithuania,lt,ltu,marijampolė,admin,,1440180524
lazdijai,54.2333,23.5147,lithuania,lt,ltu,lazdijai,admin,,1440584882
sakiai,54.9534,23.0478,lithuania,lt,ltu,šakiai,admin,,1440362808
radviliskis,55.8111,23.5411,lithuania,lt,ltu,radviliškis,admin,,1440712589
siauliai,55.9386,23.325,lithuania,lt,ltu,šiaulių miestas,admin,133528,1440593416
birstonas,54.6048,24.0311,lithuania,lt,ltu,birštono,admin,,1440134144
druskininkai,54.0157,23.987,lithuania,lt,ltu,druskininkai,admin,,1440489111
kedainiai,55.2878,23.9727,lithuania,lt,ltu,kėdainiai,admin,,1440351434
alytus,54.3964,24.0414,lithuania,lt,ltu,alytaus miestas,admin,,1440273296
prienai,54.636,23.9458,lithuania,lt,ltu,prienai,admin,,1440412268
elektrenai,54.7863,24.6626,lithuania,lt,ltu,elektrénai,admin,,1440272776
kaunas,54.9504,23.88,lithuania,lt,ltu,kauno miestas,admin,374643,1440302852
jonava,55.0801,24.2754,lithuania,lt,ltu,jonava,admin,,1440040612
kaisiadorys,54.8653,24.4682,lithuania,lt,ltu,kaišiadorys,admin,,1440257941
panevezys,55.74,24.37,lithuania,lt,ltu,panevėžio miestas,admin,127405,1440120065
joniskis,56.2394,23.6154,lithuania,lt,ltu,joniškis,admin,,1440592411
kazlu ruda,54.7497,23.495,lithuania,lt,ltu,kazlų rūdos,admin,,1440371651
vilkaviskis,54.648,23.0305,lithuania,lt,ltu,vilkaviškis,admin,,1440557692
pasvalys,56.0625,24.3997,lithuania,lt,ltu,pasvalys,admin,,1440957197
pakruojis,55.9789,23.8551,lithuania,lt,ltu,pakruojis,admin,,1440570493
raseiniai,55.3797,23.1239,lithuania,lt,ltu,raseiniai,admin,,1440481520
pagegiai,55.1379,21.9138,lithuania,lt,ltu,pagégiai,admin,,1440724133
jurbarkas,55.0756,22.7642,lithuania,lt,ltu,jurbarkas,admin,,1440845969
kalvarija,54.4172,23.2283,lithuania,lt,ltu,kalvarijos,admin,,1440799248
sirvintos,55.044,24.9545,lithuania,lt,ltu,širvintos,admin,,1440054141
skuodas,56.2706,21.5321,lithuania,lt,ltu,skuodas,admin,,1440264405
mazeikiai,56.3122,22.3265,lithuania,lt,ltu,mažeikiai,admin,,1440746512
akmene,56.25,22.75,lithuania,lt,ltu,akmenė,admin,,1440240618
ukmerge,55.2494,24.7636,lithuania,lt,ltu,ukmergė,admin,,1440784663
varena,54.2155,24.5754,lithuania,lt,ltu,varėna,admin,,1440933251
capellen,49.645,5.9908,luxembourg,lu,lux,capellen,admin,,1442533571
esch-sur-alzette,49.4958,5.9806,luxembourg,lu,lux,esch-sur-alzette,admin,,1442192663
remich,49.545,6.3669,luxembourg,lu,lux,remich,admin,,1442971283
echternach,49.8056,6.4222,luxembourg,lu,lux,echternach,admin,,1442794725
mersch,49.7489,6.1061,luxembourg,lu,lux,mersch,admin,,1442283324
redange-sur-attert,49.7656,5.8908,luxembourg,lu,lux,redange,admin,,1442099691
vianden,49.935,6.2089,luxembourg,lu,lux,vianden,admin,,1442979391
wiltz,49.9689,5.9319,luxembourg,lu,lux,wiltz,admin,,1442345477
clervaux,50.0547,6.0314,luxembourg,lu,lux,clervaux,admin,,1442118762
diekirch,49.8833,6.1667,luxembourg,lu,lux,diekirch,admin,6242,1442382721
grevenmacher,49.7,6.3333,luxembourg,lu,lux,grevenmacher,admin,3958,1442392954
luxembourg,49.6117,6.13,luxembourg,lu,lux,luxembourg,primary,107260,1442262731
auce,56.4611,22.9028,latvia,lv,lva,auces novads,admin,,1428962592
daugavpils,55.88,26.51,latvia,lv,lva,daugavpils novads,admin,111564,1428924928
jekabpils,56.4833,25.85,latvia,lv,lva,jēkabpils novads,admin,,1428885452
salacgriva,57.7531,24.359,latvia,lv,lva,salacgrīvas novads,admin,,1428301933
ventspils,57.3899,21.5606,latvia,lv,lva,ventspils,admin,42884,1428112098
dundaga,57.505,22.3504,latvia,lv,lva,dundagas novads,admin,,1428711022
jaunjelgava,56.6132,25.0832,latvia,lv,lva,jaunjelgavas novads,admin,,1428755180
nereta,56.2044,25.3077,latvia,lv,lva,neretas novads,admin,,1428242925
alsunga,56.9801,21.564,latvia,lv,lva,alsungas novads,admin,,1428710208
kuldiga,56.969,21.968,latvia,lv,lva,kuldīgas novads,admin,,1428739306
pavilosta,56.8898,21.1817,latvia,lv,lva,pāvilostas novads,admin,,1428955629
pinki,56.9419,23.9137,latvia,lv,lva,babītes novads,admin,,1428171019
adazi,57.0705,24.3371,latvia,lv,lva,ādažu novads,admin,,1428843734
kandava,57.0389,22.7724,latvia,lv,lva,kandavas novads,admin,,1428964284
roja,57.5015,22.8088,latvia,lv,lva,rojas novads,admin,,1428577367
carnikava,57.1293,24.2842,latvia,lv,lva,carnikavas novads,admin,,1428447982
garkalne,57.0449,24.4195,latvia,lv,lva,garkalnes novads,admin,,1428447019
saulkrasti,57.2599,24.4189,latvia,lv,lva,saulkrastu novads,admin,,1428934591
smarde,56.9533,23.3387,latvia,lv,lva,engures novads,admin,,1428580716
mersrags,57.3364,23.1235,latvia,lv,lva,mērsraga novads,admin,,1428954276
talsi,57.2465,22.5876,latvia,lv,lva,talsu novads,admin,,1428411666
jurmala,56.9567,23.7233,latvia,lv,lva,jūrmala,admin,,1428952300
marupe,56.9032,24.0467,latvia,lv,lva,mārupes novads,admin,,1428162714
ulbroka,56.9363,24.3039,latvia,lv,lva,stopiņu novads,admin,,1428511061
zilupe,56.386,28.1218,latvia,lv,lva,zilupes novads,admin,,1428917349
ludza,56.5396,27.7189,latvia,lv,lva,ludzas novads,admin,,1428976928
dagda,56.0961,27.5328,latvia,lv,lva,dagdas novads,admin,,1428145757
baltinava,56.9439,27.644,latvia,lv,lva,baltinavas novads,admin,,1428769707
cibla,56.5498,27.8837,latvia,lv,lva,ciblas novads,admin,,1428931914
karsava,56.7874,27.6732,latvia,lv,lva,kārsavas novads,admin,,1428849607
riga,56.95,24.1,latvia,lv,lva,rīga,primary,742572,1428586192
kraslava,55.8969,27.172,latvia,lv,lva,krāslavas novads,admin,,1428739484
limbazi,57.513,24.724,latvia,lv,lva,limbažu novads,admin,,1428920312
preili,56.294,26.7248,latvia,lv,lva,preiļu novads,admin,,1428460035
vecvarkava,56.1984,26.5081,latvia,lv,lva,vārkavas novads,admin,,1428075811
ilukste,55.9779,26.2978,latvia,lv,lva,ilūkstes novads,admin,,1428832647
nica,56.3456,21.0646,latvia,lv,lva,nīcas novads,admin,,1428762389
bauska,56.4079,24.1944,latvia,lv,lva,bauskas novads,admin,,1428015452
vilaka,57.1843,27.6719,latvia,lv,lva,viļakas novads,admin,,1428268339
livani,56.3567,26.1761,latvia,lv,lva,līvānu novads,admin,,1428769984
aluksne,57.4216,27.0466,latvia,lv,lva,alūksnes novads,admin,,1428873095
jaunpils,56.7314,23.0125,latvia,lv,lva,jaunpils novads,admin,,1428617492
broceni,56.6789,22.5694,latvia,lv,lva,brocēnu novads,admin,,1428026538
rugaji,57.0033,27.1337,latvia,lv,lva,rugāju novads,admin,,1428746884
riebini,56.3403,26.7999,latvia,lv,lva,riebiņu novads,admin,,1428663476
vilani,56.5505,26.9298,latvia,lv,lva,viļānu novads,admin,,1428636034
varaklani,56.6091,26.7547,latvia,lv,lva,varakļānu novads,admin,,1428435689
ape,57.5394,26.694,latvia,lv,lva,apes novads,admin,,1428396055
madona,56.851,26.2184,latvia,lv,lva,madonas novads,admin,,1428548117
jaunpiebalga,57.1775,26.0284,latvia,lv,lva,jaunpiebalgas novads,admin,,1428003359
lubana,56.9043,26.7161,latvia,lv,lva,lubānas novads,admin,,1428963436
gulbene,57.1734,26.7527,latvia,lv,lva,gulbenes novads,admin,,1428888445
balvi,57.1287,27.27,latvia,lv,lva,balvu novads,admin,,1428606162
akniste,56.1615,25.7482,latvia,lv,lva,aknīstes novads,admin,,1428363907
viesite,56.3465,25.5581,latvia,lv,lva,viesītes novads,admin,,1428998036
cesvaine,56.9675,26.3076,latvia,lv,lva,cesvaines novads,admin,,1428611306
kegums,56.7455,24.725,latvia,lv,lva,ķeguma novads,admin,,1428359846
vecpiebalga,57.0618,25.8179,latvia,lv,lva,vecpiebalgas novads,admin,,1428633596
smiltene,57.4242,25.9017,latvia,lv,lva,smiltenes novads,admin,,1428035157
drabesi,57.2433,25.2803,latvia,lv,lva,amatas novads,admin,,1428886151
cesis,57.3091,25.2761,latvia,lv,lva,cēsu novads,admin,,1428840269
ergli,56.8988,25.6429,latvia,lv,lva,ērgļu novads,admin,,1428672513
valka,57.7767,26.0118,latvia,lv,lva,valkas novads,admin,,1428763918
grobina,56.5358,21.1747,latvia,lv,lva,grobiņas novads,admin,,1428780265
strenci,57.6269,25.6919,latvia,lv,lva,strenču novads,admin,,1428746601
murmuiza,57.4731,25.4917,latvia,lv,lva,beverīnas novads,admin,,1428958481
mazsalaca,57.8619,25.0547,latvia,lv,lva,mazsalacas novads,admin,,1428775090
aloja,57.7672,24.8774,latvia,lv,lva,alojas novads,admin,,1428805342
burtnieki,57.6949,25.275,latvia,lv,lva,burtnieku novads,admin,,1428423415
koknese,56.6516,25.4364,latvia,lv,lva,kokneses novads,admin,,1428876472
aizkraukle,56.6029,25.2636,latvia,lv,lva,aizkraukles novads,admin,,1428407271
skriveri,56.6485,25.1195,latvia,lv,lva,skrīveru novads,admin,,1428849429
baldone,56.7445,24.4008,latvia,lv,lva,baldones novads,admin,,1428735750
vecumnieki,56.6061,24.5223,latvia,lv,lva,vecumnieku novads,admin,,1428888119
sala,56.5047,25.7618,latvia,lv,lva,salas novads,admin,,1428593161
plavinas,56.6177,25.7194,latvia,lv,lva,pļaviņu novads,admin,,1428245037
liepaga,56.51,21.01,latvia,lv,lva,liepāja,admin,85132,1428511842
rujiena,57.8961,25.3342,latvia,lv,lva,rūjienas novads,admin,,1428387860
naukseni,57.8842,25.458,latvia,lv,lva,naukšēnu novads,admin,,1428372673
liegi,56.5797,21.3338,latvia,lv,lva,durbes novads,admin,,1428643853
rauna,57.3337,25.6085,latvia,lv,lva,raunas novads,admin,,1428987270
aizpute,56.7211,21.6016,latvia,lv,lva,aizputes novads,admin,,1428860274
koceni,57.5198,25.3404,latvia,lv,lva,kocēnu novads,admin,,1428151958
valmiera,57.5387,25.4257,latvia,lv,lva,valmiera,admin,,1428524787
sigulda,57.1538,24.8595,latvia,lv,lva,siguldas novads,admin,,1428703594
priekuli,57.3115,25.3571,latvia,lv,lva,priekuļu novads,admin,,1428165145
ogre,56.8113,24.6113,latvia,lv,lva,ogres novads,admin,,1428832851
ragana,57.1821,24.7056,latvia,lv,lva,krimuldas novads,admin,,1428990628
loja,57.1534,24.6433,latvia,lv,lva,sējas novads,admin,,1428831058
ropazi,56.9747,24.6329,latvia,lv,lva,ropažu novads,admin,,1428220999
priekule,56.4458,21.5939,latvia,lv,lva,priekules novads,admin,,1428340962
iecava,56.5977,24.2076,latvia,lv,lva,iecavas novads,admin,,1428743931
rucava,56.164,21.1627,latvia,lv,lva,rucavas novads,admin,,1428020890
pilsrundale,56.4181,24.0162,latvia,lv,lva,rundāles novads,admin,,1428889985
salaspils,56.861,24.3498,latvia,lv,lva,salaspils novads,admin,,1428270898
ikskile,56.834,24.4968,latvia,lv,lva,ikšķiles novads,admin,,1428284061
lielvarde,56.7213,24.8062,latvia,lv,lva,lielvārdes novads,admin,,1428614074
incukalns,57.0987,24.6863,latvia,lv,lva,inčukalna novads,admin,,1428675819
malpils,57.0101,24.9578,latvia,lv,lva,mālpils novads,admin,,1428737728
olaine,56.7947,23.9358,latvia,lv,lva,olaines novads,admin,,1428220700
kekava,56.8296,24.2318,latvia,lv,lva,ķekavas novads,admin,,1428331173
ligatne,57.2379,25.0436,latvia,lv,lva,līgatnes novads,admin,,1428643118
stalbe,57.3708,25.0324,latvia,lv,lva,pārgaujas novads,admin,,1428014091
jelgava,56.6527,23.7128,latvia,lv,lva,jelgavas novads,admin,67207,1428370571
skrunda,56.6775,22.0165,latvia,lv,lva,skrundas novads,admin,,1428371210
vainode,56.4185,21.8541,latvia,lv,lva,vaiņodes novads,admin,,1428647067
saldus,56.6666,22.4935,latvia,lv,lva,saldus novads,admin,,1428774997
tukums,56.9676,23.1555,latvia,lv,lva,tukuma novads,admin,,1428304262
tervete,56.4798,23.3902,latvia,lv,lva,tērvetes novads,admin,,1428176770
dobele,56.6237,23.2751,latvia,lv,lva,dobeles novads,admin,,1428641580
rezekne,56.5,27.3166,latvia,lv,lva,rēzeknes novads,admin,38340,1428895373
aglona,56.1327,27.0068,latvia,lv,lva,aglonas novads,admin,,1428424524
ozolnieki,56.6899,23.7761,latvia,lv,lva,ozolnieku novads,admin,,1428973455
tripoli,32.8925,13.18,libya,ly,lby,ţarābulus,primary,2189000,1434201852
al `aziziyah,32.5319,13.0175,libya,ly,lby,al jafārah,admin,,1434450111
zuwarah,32.9344,12.0791,libya,ly,lby,an nuqāţ al khams,admin,180310,1434206265
al khums,32.6604,14.26,libya,ly,lby,al marqab,admin,201943,1434348717
as sidr,30.6704,18.2666,libya,ly,lby,,,50,1434673703
ghadamis,30.1333,9.5,libya,ly,lby,nālūt,,6623,1434013321
dirj,30.1679,10.4567,libya,ly,lby,nālūt,,931,1434822177
nalut,31.8804,10.97,libya,ly,lby,nālūt,admin,66609,1434550258
umm al abid,27.517,15.0333,libya,ly,lby,wādī ash shāţi’,,300,1434373121
sabha,27.0333,14.4333,libya,ly,lby,sabhā,admin,100249,1434044820
birak,27.5333,14.2834,libya,ly,lby,wādī ash shāţi’,,45421,1434095842
idri,27.4471,13.0517,libya,ly,lby,wādī ash shāţi’,admin,,1434443323
zillah,28.5504,17.5834,libya,ly,lby,al jufrah,,10,1434245699
hun,29.1167,15.9333,libya,ly,lby,al jufrah,admin,18878,1434396501
az zawiyah,32.7604,12.72,libya,ly,lby,az zāwiyah,admin,200000,1434421178
awjilah,29.108,21.2869,libya,ly,lby,al wāḩāt,,6610,1434938770
el agheila,30.257,19.2,libya,ly,lby,al wāḩāt,,100,1434822941
maradah,29.2337,19.2166,libya,ly,lby,al wāḩāt,,2500,1434000794
ajdabiya,30.77,20.22,libya,ly,lby,al wāḩāt,admin,143833,1434401280
darnah,32.7648,22.6391,libya,ly,lby,darnah,admin,127974,1434920152
al jaghbub,29.7504,24.5166,libya,ly,lby,al buţnān,,1744,1434128425
mizdah,31.4337,12.9833,libya,ly,lby,al jabal al gharbī,,26107,1434622990
gharyan,32.1704,13.02,libya,ly,lby,al jabal al gharbī,admin,146810,1434507846
tubruq,32.08,23.96,libya,ly,lby,al buţnān,admin,263527,1434068493
shahhat,32.8281,21.8622,libya,ly,lby,al jabal al akhḑar,,45000,1434402597
tajarhi,24.3704,14.4708,libya,ly,lby,murzuq,,1500,1434443909
al bayda,32.7604,21.62,libya,ly,lby,al jabal al akhḑar,admin,1794,1434263017
ghat,24.9647,10.1728,libya,ly,lby,ghāt,admin,24347,1434971028
tmassah,26.3666,15.8,libya,ly,lby,murzuq,,500,1434333715
marzuq,25.9044,13.8972,libya,ly,lby,murzuq,admin,55071,1434910333
al marj,32.5005,20.83,libya,ly,lby,al marj,admin,169540,1434742923
surt,31.21,16.59,libya,ly,lby,surt,admin,128123,1434563640
bani walid,31.7704,13.99,libya,ly,lby,mişrātah,,65392,1434398590
awbari,26.5903,12.7751,libya,ly,lby,wādī al ḩayāt,admin,,1434431378
al jawf,24.2,23.29,libya,ly,lby,al kufrah,,24132,1434996940
al kufrah,24.1667,23.2696,libya,ly,lby,al kufrah,admin,,1434510625
qaminis,31.6606,20.0155,libya,ly,lby,banghāzī,,5348,1434752325
banghazi,32.1167,20.0667,libya,ly,lby,banghāzī,admin,1180000,1434915572
misratah,32.38,15.1,libya,ly,lby,mişrātah,admin,386120,1434518407
kenitra,34.2704,-6.58,morocco,ma,mar,rabat-salé-kénitra,,551786,1504534876
goulimine,28.98,-10.07,morocco,ma,mar,guelmim-oued noun,admin,115267,1504110861
fez,34.0546,-5.0004,morocco,ma,mar,fès-meknès,admin,1002000,1504861997
casablanca,33.6,-7.6164,morocco,ma,mar,casablanca-settat,admin,3181000,1504175315
agadir,30.44,-9.62,morocco,ma,mar,souss-massa,admin,825467,1504116858
beni mellal,32.3373,-6.3498,morocco,ma,mar,béni mellal-khénifra,admin,,1504131639
tangier,35.7473,-5.8327,morocco,ma,mar,tanger-tétouan-al hoceïma,admin,750060,1504861504
settat,33.0104,-7.62,morocco,ma,mar,casablanca-settat,,161748,1504720478
oujda,34.69,-1.91,morocco,ma,mar,oriental,admin,409391,1504891036
meknes,33.9004,-5.56,morocco,ma,mar,fès-meknès,,697628,1504333193
rabat,34.0253,-6.8361,morocco,ma,mar,rabat-salé-kénitra,primary,1705000,1504023252
marrakesh,31.63,-8,morocco,ma,mar,marrakech-safi,admin,872000,1504172585
el jadida,33.2604,-8.51,morocco,ma,mar,casablanca-settat,,180470,1504964063
er rachidia,31.9404,-4.45,morocco,ma,mar,drâa-tafilalet,,228489,1504005759
tan tan,28.4304,-11.1,morocco,ma,mar,guelmim-oued noun,,64868,1504164174
taza,34.2204,-4.02,morocco,ma,mar,fès-meknès,,199633,1504405154
larache,35.2004,-6.16,morocco,ma,mar,tanger-tétouan-al hoceïma,,120082,1504637172
ksar el kebir,35.0204,-5.91,morocco,ma,mar,tanger-tétouan-al hoceïma,,306600,1504230428
safi,32.32,-9.24,morocco,ma,mar,marrakech-safi,,353476,1504000717
tiznit,29.7104,-9.74,morocco,ma,mar,souss-massa,,57705,1504399838
ouezzane,34.8103,-5.57,morocco,ma,mar,tanger-tétouan-al hoceïma,,69658,1504736892
monaco,43.7396,7.4069,monaco,mc,mco,,primary,36371,1492854256
leova,46.4823,28.253,moldova,md,mda,leova,admin,,1498085636
rezina,47.7493,28.9658,moldova,md,mda,rezina,admin,,1498876065
causeni,46.6367,29.4111,moldova,md,mda,căuşeni,admin,,1498826686
riscani,47.9479,27.5638,moldova,md,mda,rîşcani,admin,,1498650340
singerei,47.6363,28.143,moldova,md,mda,sîngerei,admin,,1498521430
falesti,47.5767,27.7126,moldova,md,mda,făleşti,admin,,1498180648
floresti,47.8914,28.2931,moldova,md,mda,floreşti,admin,,1498297203
soldanesti,47.8161,28.7972,moldova,md,mda,şoldăneşti,admin,,1498087659
stefan voda,46.5129,29.6619,moldova,md,mda,ştefan-vodă,admin,,1498766864
orhei,47.3849,28.8245,moldova,md,mda,orhei,admin,,1498680500
comrat,46.2946,28.6565,moldova,md,mda,găgăuzia,admin,,1498677351
cimislia,46.5268,28.7644,moldova,md,mda,cimişlia,admin,,1498766980
cantemir,46.2774,28.2027,moldova,md,mda,cantemir,admin,,1498973808
basarabeasca,46.3317,28.9636,moldova,md,mda,basarabeasca,admin,,1498894118
edinet,48.1721,27.3034,moldova,md,mda,edineţ,admin,,1498114952
ocnita,48.3827,27.4381,moldova,md,mda,ocniţa,admin,,1498334915
drochia,48.0355,27.8129,moldova,md,mda,drochia,admin,,1498968635
donduseni,48.2394,27.6056,moldova,md,mda,donduşeni,admin,,1498280582
briceni,48.3629,27.0779,moldova,md,mda,briceni,admin,,1498970287
ialoveni,46.9435,28.7823,moldova,md,mda,ialoveni,admin,,1498897259
balti,47.7591,27.9053,moldova,md,mda,bălţi,admin,151355,1498172131
criuleni,47.2131,29.1593,moldova,md,mda,criuleni,admin,,1498171854
bender,46.8316,29.4777,moldova,md,mda,bender,admin,,1498257678
anenii noi,46.8784,29.2348,moldova,md,mda,anenii noi,admin,,1498650298
cahul,45.9079,28.1944,moldova,md,mda,cahul,admin,63407,1498020356
